334,Michael Patrick King,Comedy|Drama|Romance,Sex and the City 2 ,4.3
335,Bibo Bergeron,Adventure|Animation|Comedy|Family|Romance,The Road to El Dorado ,6.9
336,Steve Martino,Adventure|Animation|Comedy|Family,Ice Age: Continental Drift ,6.6
337,Kenneth Branagh,Drama|Family|Fantasy|Romance,Cinderella ,7
338,Peter Jackson,Drama|Fantasy|Thriller,The Lovely Bones ,6.7
339,Andrew Stanton,Adventure|Animation|Comedy|Family,Finding Nemo ,8.2
340,Peter Jackson,Action|Adventure|Drama|Fantasy,The Lord of the Rings: The Return of the King ,8.9
341,Peter Jackson,Action|Adventure|Drama|Fantasy,The Lord of the Rings: The Two Towers ,8.7
342,Sergey Bodrov,Action|Adventure|Fantasy,Seventh Son ,5.5
343,Simon West,Action|Adventure|Fantasy|Thriller,Lara Croft: Tomb Raider ,5.7
344,Wally Pfister,Drama|Mystery|Romance|Sci-Fi|Thriller,Transcendence ,6.3
345,Joe Johnston,Action|Adventure|Sci-Fi|Thriller,Jurassic Park III ,5.9
346,Rupert Wyatt,Action|Drama|Sci-Fi|Thriller,Rise of the Planet of the Apes ,7.6
347,Mark Waters,Adventure|Family|Fantasy,The Spiderwick Chronicles ,6.6
348,John Moore,Action|Thriller,A Good Day to Die Hard ,5.3
349,John Lee Hancock,Drama|History|War|Western,The Alamo ,6
350,Brad Bird,Action|Adventure|Animation|Family,The Incredibles ,8
351,Renny Harlin,Action|Adventure|Comedy,Cutthroat Island ,5.6
352,Chris Columbus,Adventure|Family|Fantasy,Percy Jackson & the Olympians: The Lightning Thief ,5.9
353,Barry Sonnenfeld,Adventure|Comedy|Family|Mystery|Sci-Fi,Men in Black ,7.3
354,John Lasseter,Adventure|Animation|Comedy|Family|Fantasy,Toy Story 2 ,7.9
355,Tony Scott,Action|Thriller,Unstoppable ,6.8
356,Brett Ratner,Action|Comedy|Crime|Thriller,Rush Hour 2 ,6.6
357,Robert Zemeckis,Drama|Fantasy|Horror|Mystery|Thriller,What Lies Beneath ,6.6
358,Phil Lord,Animation|Comedy|Family|Sci-Fi,Cloudy with a Chance of Meatballs ,7
359,Carlos Saldanha,Action|Adventure|Animation|Comedy|Family,Ice Age: Dawn of the Dinosaurs ,7
360,Ben Stiller,Adventure|Comedy|Drama|Fantasy|Romance,The Secret Life of Walter Mitty ,7.3
361,McG,Action|Adventure|Comedy|Crime|Thriller,Charlie's Angels ,5.5
362,Martin Scorsese,Crime|Drama|Thriller,The Departed ,8.5
363,Tony Bancroft,Adventure|Animation|Family|Fantasy|Musical|War,Mulan ,7.5
364,Ben Stiller,Action|Comedy,Tropic Thunder ,7
365,David Fincher,Crime|Drama|Mystery|Thriller,The Girl with the Dragon Tattoo ,7.8
366,John McTiernan,Action|Adventure|Thriller,Die Hard with a Vengeance ,7.6
367,Guy Ritchie,Action|Adventure|Crime|Mystery|Thriller,Sherlock Holmes ,7.6
368,Timur Bekmambetov,Adventure|Drama|History,Ben-Hur ,6.1
369,Gary Trousdale,Action|Adventure|Animation|Family|Fantasy|Sci-Fi,Atlantis: The Lost Empire ,6.8
370,Walt Becker,Adventure|Animation|Comedy|Family|Fantasy|Music,Alvin and the Chipmunks: The Road Chip ,5
371,Bryan Singer,Drama|History|Thriller|War,Valkyrie ,7.1
372,Dennis Dugan,Action|Comedy,You Don't Mess with the Zohan ,5.5
373,Chris Columbus,Action|Animation|Comedy|Sci-Fi,Pixels ,5.6
374,Steven Spielberg,Adventure|Drama|Sci-Fi,A.I. Artificial Intelligence ,7.1
375,Rob Minkoff,Comedy|Family|Fantasy|Horror|Mystery,The Haunted Mansion ,4.9
376,Robert Zemeckis,Drama|Mystery|Sci-Fi|Thriller,Contact ,7.4
377,Paul Verhoeven,Action|Horror|Sci-Fi|Thriller,Hollow Man ,5.7
378,Sydney Pollack,Crime|Mystery|Thriller,The Interpreter ,6.4
379,Thor Freudenthal,Adventure|Family|Fantasy,Percy Jackson: Sea of Monsters ,5.9
380,Jan de Bont,Action|Adventure|Fantasy,Lara Croft Tomb Raider: The Cradle of Life ,5.5
381,Jon M. Chu,Action|Adventure|Comedy|Crime|Mystery|Thriller,Now You See Me 2 ,6.9
382,Phillip Noyce,Action|Adventure|Romance|Sci-Fi|Thriller,The Saint ,6.2
383,Tony Scott,Action|Crime|Thriller,Spy Game ,7
384,Brian De Palma,Adventure|Sci-Fi|Thriller,Mission to Mars ,5.6
385,Carlos Saldanha,Adventure|Animation|Comedy|Family|Musical,Rio ,7
386,Chris Columbus,Comedy|Drama|Sci-Fi,Bicentennial Man ,6.8
387,Mick Jackson,Action|Drama|Sci-Fi|Thriller,Volcano ,5.4
388,Alan J. Pakula,Action|Crime|Drama|Thriller,The Devil's Own ,6.1
389,Kathryn Bigelow,Drama|History|Thriller|War,K-19: The Widowmaker ,6.7
390,Josh Trank,Action|Adventure|Sci-Fi,Fantastic Four ,4.3
391,John Milius,Adventure|Fantasy,Conan the Barbarian ,6.9
392,Ron Howard,Biography|Drama|Sport,Cinderella Man ,8
393,Andrey Konchalovskiy,Action|Family|Fantasy|Musical,The Nutcracker in 3D ,4.4
394,Gary Ross,Drama|History|Sport,Seabiscuit ,7.3
395,Jan de Bont,Action|Adventure|Drama|Thriller,Twister ,6.3
396,Rob Cohen,Action|Crime|Thriller,The Fast and the Furious ,6.7
397,Robert Zemeckis,Adventure|Drama|Romance,Cast Away ,7.7
398,George Miller,Animation|Comedy|Family|Music|Romance,Happy Feet ,6.5
399,Paul Greengrass,Action|Mystery|Thriller,The Bourne Supremacy ,7.8
400,Wolfgang Petersen,Action|Adventure|Drama|Thriller,Air Force One ,6.4
401,Steven Soderbergh,Crime|Thriller,Ocean's Eleven ,7.8
402,Paul W.S. Anderson,Action|Adventure|Romance,The Three Musketeers ,5.8
403,Genndy Tartakovsky,Animation|Comedy|Family|Fantasy,Hotel Transylvania ,7.1
404,Kevin Lima,Animation|Comedy|Family|Fantasy|Musical|Romance,Enchanted ,7.1
405,,Crime|Drama|Horror|Mystery|Thriller,Hannibal             ,8.6
406,Daniel Espinosa,Action|Crime|Mystery|Thriller,Safe House ,6.8
407,Kevin Lima,Adventure|Comedy|Family,102 Dalmatians ,4.8
408,Brett Ratner,Action|Comedy|Crime,Tower Heist ,6.2
409,Nancy Meyers,Comedy|Romance,The Holiday ,6.9
410,Tony Scott,Action|Crime|Drama|Mystery|Thriller,Enemy of the State ,7.3
411,Nancy Meyers,Comedy|Drama|Romance,It's Complicated ,6.6
412,Steven Soderbergh,Crime|Thriller,Ocean's Thirteen ,6.9
413,Roger Allers,Adventure|Animation|Comedy|Family,Open Season ,6.2
414,Neil Burger,Adventure|Mystery|Sci-Fi,Divergent ,6.7
415,Jean-Jacques Annaud,Drama|History|War,Enemy at the Gates ,7.6
416,Peter Berg,Action|Adventure|Comedy|Thriller,The Rundown ,6.7
417,John McTiernan,Action|Adventure|Comedy|Fantasy,Last Action Hero ,6.2
418,Rob Marshall,Drama|Romance,Memoirs of a Geisha ,7.3
419,Justin Lin,Action|Crime|Thriller,The Fast and the Furious: Tokyo Drift ,6
420,Sarah Smith,Adventure|Animation|Comedy|Family|Fantasy,Arthur Christmas ,7.1
421,Martin Brest,Drama|Fantasy|Romance,Meet Joe Black ,7.1
422,Andrew Davis,Action|Drama|Thriller,Collateral Damage ,5.5
423,Bob Fosse,Comedy|Drama|Music|Musical,All That Jazz ,7.8
424,Tarsem Singh,Adventure|Comedy|Drama|Family|Fantasy,Mirror Mirror ,5.6
425,Edgar Wright,Action|Comedy|Fantasy|Romance,Scott Pilgrim vs. the World ,7.5
426,Jon Amiel,Action|Adventure|Sci-Fi|Thriller,The Core ,5.4
427,Peter Segal,Comedy|Romance|Sci-Fi,Nutty Professor II: The Klumps ,4.3
428,Raja Gosnell,Adventure|Comedy|Mystery,Scooby-Doo ,4.9
429,Pete Travis,Action|Sci-Fi,Dredd ,7.1
430,Frank Coraci,Comedy|Drama|Fantasy|Romance,Click ,6.4
431,George A. Romero,Comedy|Fantasy|Horror,Creepshow ,6.9
432,Brad Peyton,Action|Comedy|Family|Fantasy,Cats & Dogs: The Revenge of Kitty Galore ,4.3
433,Doug Liman,Action|Adventure|Sci-Fi|Thriller,Jumper ,6.1
434,Guillermo del Toro,Action|Adventure|Fantasy|Horror|Sci-Fi,Hellboy II: The Golden Army ,7
435,David Fincher,Crime|Drama|History|Mystery|Thriller,Zodiac ,7.7
436,Roger Spottiswoode,Action|Mystery|Sci-Fi|Thriller,The 6th Day ,5.9
437,Tom Shadyac,Comedy|Drama,Bruce Almighty ,6.7
438,Sylvester Stallone,Action|Adventure|Thriller,The Expendables ,6.5
439,Brian De Palma,Action|Adventure|Thriller,Mission: Impossible ,7.1
440,Gary Ross,Adventure|Drama|Sci-Fi|Thriller,The Hunger Games ,7.3
441,Todd Phillips,Comedy,The Hangover Part II ,6.5
442,Tim Burton,Action,Batman Returns ,7
443,Tim Johnson,Adventure|Animation|Comedy|Family,Over the Hedge ,6.8
444,Dean DeBlois,Adventure|Animation|Comedy|Drama|Family|Fantasy|Sci-Fi,Lilo & Stitch ,7.2
445,Gary Winick,Comedy|Family|Fantasy,Charlotte's Web ,6.4
446,Mimi Leder,Action|Drama|Romance|Sci-Fi|Thriller,Deep Impact ,6.1
447,Dean Parisot,Action|Comedy|Crime|Thriller,RED 2 ,6.7
448,Peter Segal,Comedy|Crime|Sport,The Longest Yard ,6.4
449,Mike Mitchell,Adventure|Animation|Comedy|Family|Fantasy|Music,Alvin and the Chipmunks: Chipwrecked ,4.4
450,Dennis Dugan,Comedy,Grown Ups 2 ,5.4
451,Peter Segal,Action|Adventure|Comedy,Get Smart ,6.5
452,Nancy Meyers,Comedy|Drama|Romance,Something's Gotta Give ,6.7
453,Martin Scorsese,Mystery|Thriller,Shutter Island ,8.1
454,Seth Gordon,Comedy|Drama|Romance,Four Christmases ,5.6
455,Chris Wedge,Adventure|Animation|Comedy|Family|Sci-Fi,Robots ,6.3
456,John Woo,Action|Crime|Sci-Fi|Thriller,Face/Off ,7.3
457,Adam Shankman,Comedy|Family|Fantasy|Romance,Bedtime Stories ,6.1
458,Sam Mendes,Crime|Drama|Thriller,Road to Perdition ,7.7
459,Dennis Dugan,Comedy|Romance,Just Go with It ,6.4
460,,Action|Adventure|Crime|Drama|Sci-Fi|Thriller,Daredevil             ,8.8
461,Simon West,Action|Crime|Thriller,Con Air ,6.8
462,D.J. Caruso,Action|Mystery|Thriller,Eagle Eye ,6.6
463,Anthony Minghella,Adventure|Drama|History|Romance|War,Cold Mountain ,7.2
464,Albert Hughes,Action|Adventure|Drama|Thriller,The Book of Eli ,6.9
465,Les Mayfield,Comedy|Family|Sci-Fi,Flubber ,5.2
466,Jan de Bont,Fantasy|Horror|Mystery|Thriller,The Haunting ,4.9
467,Joe Pytka,Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi|Sport,Space Jam ,6.3
468,Shawn Levy,Adventure|Comedy|Crime|Family|Mystery,The Pink Panther ,5.6
469,Scott Derrickson,Drama|Sci-Fi|Thriller,The Day the Earth Stood Still ,5.5
470,Richard Donner,Action|Crime|Mystery|Romance|Thriller,Conspiracy Theory ,6.7
471,David Ayer,Action|Drama|War,Fury ,7.6
472,Ivan Reitman,Action|Adventure|Comedy|Romance,Six Days Seven Nights ,5.7
473,Eric Brevig,Adventure|Animation|Comedy|Family,Yogi Bear ,4.6
474,Kelly Asbury,Adventure|Animation|Family|Western,Spirit: Stallion of the Cimarron ,7
475,Frank Coraci,Comedy|Family|Romance,Zookeeper ,5.2
476,Stephen Hopkins,Action|Adventure|Family|Sci-Fi|Thriller,Lost in Space ,5.1
477,Jonathan Demme,Drama|Mystery|Sci-Fi|Thriller,The Manchurian Candidate ,6.6
478,Henry Jaglom,Drama|Romance,Déjà Vu ,7
479,Genndy Tartakovsky,Animation|Comedy|Family|Fantasy,Hotel Transylvania 2 ,6.7
480,,Comedy|Family|Fantasy,Bewitched             ,7.6
481,James Algar,Animation|Family|Fantasy|Music,Fantasia 2000 ,7.3
482,Simon Wells,Action|Adventure|Sci-Fi,The Time Machine ,5.9
483,Ron Underwood,Action|Adventure|Family|Fantasy|Thriller,Mighty Joe Young ,5.6
484,Dominic Sena,Action|Crime|Thriller,Swordfish ,6.5
485,Martin Campbell,Action|Adventure|Western,The Legend of Zorro ,5.9
486,Vincent Ward,Drama|Fantasy|Romance,What Dreams May Come ,7
487,Steven Brill,Comedy|Fantasy,Little Nicky ,5.3
488,Terry Gilliam,Action|Adventure|Comedy|Fantasy|Thriller,The Brothers Grimm ,5.9
489,Tim Burton,Action|Comedy|Sci-Fi,Mars Attacks! ,6.3
490,Lucile Hadzihalilovic,Drama|Horror|Mystery|Sci-Fi,Evolution ,6.4
491,Lee Tamahori,Action|Adventure|Drama|Thriller,The Edge ,6.9
492,Jonathan Mostow,Action|Sci-Fi|Thriller,Surrogates ,6.3
493,Roger Donaldson,Drama|History|Thriller,Thirteen Days ,7.3
494,Rob Cohen,Action|Adventure|Drama|Thriller,Daylight ,5.8
495,Barry Cook,Adventure|Animation|Family,Walking with Dinosaurs 3D ,5.2
496,Roger Christian,Action|Adventure|Sci-Fi,Battlefield Earth ,2.4
497,Joe Dante,Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi,Looney Tunes: Back in Action ,5.7
498,Rob Marshall,Drama|Musical|Romance,Nine ,5.8
499,Richard Donner,Action|Adventure|Sci-Fi,Timeline ,5.6
500,Kevin Costner,Action|Adventure|Drama|Sci-Fi,The Postman ,6
501,George Miller,Adventure|Comedy|Drama|Family|Fantasy,Babe: Pig in the City ,5.8
502,Breck Eisner,Action|Adventure|Fantasy,The Last Witch Hunter ,6
503,Antony Hoffman,Action|Sci-Fi|Thriller,Red Planet ,5.7
504,Luc Besson,Adventure|Animation|Family|Fantasy,Arthur and the Invisibles ,6
505,Jacques Perrin,Documentary|Drama,Oceans ,7.8
506,Peter Hyams,Action|Adventure|Horror|Sci-Fi|Thriller,A Sound of Thunder ,4.2
507,Paul W.S. Anderson,Action|Adventure|Drama|History|Romance,Pompeii ,5.6
508,Andrés Couturier,Animation|Family,Top Cat Begins ,4.4
509,Ron Howard,Biography|Drama,A Beautiful Mind ,8.2
510,Roger Allers,Adventure|Animation|Drama|Family|Musical,The Lion King ,8.5
511,Brad Peyton,Action|Adventure|Comedy|Family|Fantasy|Sci-Fi,Journey 2: The Mysterious Island ,5.8
512,Cody Cameron,Animation|Comedy|Family|Fantasy|Sci-Fi,Cloudy with a Chance of Meatballs 2 ,6.5
513,Brett Ratner,Crime|Drama|Thriller,Red Dragon ,7.2
514,Joe Johnston,Action|Adventure|Western,Hidalgo ,6.7
515,Dennis Dugan,Comedy,Jack and Jill ,3.4
516,John Singleton,Action|Crime|Thriller,2 Fast 2 Furious ,5.9
517,Mark Osborne,Adventure|Animation|Drama|Family|Fantasy,The Little Prince ,7.8
518,Oliver Hirschbiegel,Sci-Fi|Thriller,The Invasion ,5.9
519,Des McAnuff,Adventure|Animation|Comedy|Family|Fantasy,The Adventures of Rocky & Bullwinkle ,4.1
520,Yarrow Cheney,Animation|Comedy|Family,The Secret Life of Pets ,6.8
521,Stephen Norrington,Action|Adventure|Fantasy|Sci-Fi,The League of Extraordinary Gentlemen ,5.8
522,Pierre Coffin,Animation|Comedy|Family|Sci-Fi,Despicable Me 2 ,7.5
523,Roland Emmerich,Action|Adventure|Sci-Fi,Independence Day ,6.9
524,Steven Spielberg,Action|Adventure|Sci-Fi,The Lost World: Jurassic Park ,6.5
525,Eric Darnell,Adventure|Animation|Comedy|Family,Madagascar ,6.9
526,Alfonso Cuarón,Drama|Sci-Fi|Thriller,Children of Men ,7.9
527,Bryan Singer,Action|Adventure|Sci-Fi,X-Men ,7.4
528,Timur Bekmambetov,Action|Crime|Fantasy|Thriller,Wanted ,6.7
529,Michael Bay,Action|Adventure|Thriller,The Rock ,7.4
530,Carlos Saldanha,Action|Adventure|Animation|Comedy|Family|Fantasy,Ice Age: The Meltdown ,6.9
531,Peter Segal,Comedy|Romance,50 First Dates ,6.8
532,Adam Shankman,Comedy|Drama|Family|Music|Musical|Romance,Hairspray ,6.7
533,Renny Harlin,Horror|Mystery|Thriller,Exorcist: The Beginning ,5.1
534,David Kellogg,Action|Adventure|Comedy|Family|Sci-Fi,Inspector Gadget ,4.1
535,Louis Leterrier,Crime|Mystery|Thriller,Now You See Me ,7.3
536,Dennis Dugan,Comedy,Grown Ups ,6
537,Steven Spielberg,Comedy|Drama,The Terminal ,7.3
538,,Drama|Fantasy|Horror|Thriller,Constantine             ,7.5
539,Thor Freudenthal,Comedy|Family,Hotel for Dogs ,5.4
540,Martin Campbell,Action|Adventure|Drama|Thriller,Vertical Limit ,5.9
541,Mike Nichols,Biography|Comedy|Drama|History,Charlie Wilson's War ,7.1
542,Bibo Bergeron,Adventure|Animation|Comedy|Family,Shark Tale ,6
543,Bill Condon,Drama|Music|Musical,Dreamgirls ,6.5
544,,Crime|Drama|Mystery,Life             ,8.3
545,F. Gary Gray,Comedy|Crime|Music,Be Cool ,5.7
546,Steven Spielberg,Drama|History|Thriller,Munich ,7.6
547,Antoine Fuqua,Action|Drama|Thriller|War,Tears of the Sun ,6.6
548,Robert Luketic,Action|Comedy|Romance|Thriller,Killers ,5.4
549,Guy Ritchie,Action|Adventure|Comedy,The Man from U.N.C.L.E. ,7.3
550,James L. Brooks,Comedy|Drama|Romance,Spanglish ,6.5
551,Gil Kenan,Animation|Comedy|Family|Fantasy|Mystery,Monster House ,6.6
552,Barry Levinson,Comedy|Crime|Drama|Romance,Bandits ,6.6
553,Jerry Zucker,Action|Adventure|Romance|Thriller,First Knight ,5.9
554,Andy Tennant,Drama|History|Romance,Anna and the King ,6.7
555,Tarsem Singh,Action|Drama|Fantasy|Romance,Immortals ,6.1
556,Florent-Emilio Siri,Action|Crime|Drama|Mystery|Thriller,Hostage ,6.6
557,Don Bluth,Action|Adventure|Animation|Family|Sci-Fi,Titan A.E. ,6.6
558,Ron Shelton,Action|Comedy|Crime|Thriller,Hollywood Homicide ,5.3
559,Paul W.S. Anderson,Action|Drama|Sci-Fi,Soldier ,6
560,David Pastor,Drama|Horror|Sci-Fi|Thriller,Carriers ,6
561,Henry Selick,Animation|Comedy|Fantasy,Monkeybone ,4.7
562,John Moore,Action|Adventure|Drama|Thriller,Flight of the Phoenix ,6.1
563,M. Night Shyamalan,Drama|Mystery|Sci-Fi|Thriller,Unbreakable ,7.2
564,Kyle Balda,Action|Animation|Comedy|Family|Sci-Fi,Minions ,6.4
565,Zack Snyder,Action|Fantasy,Sucker Punch ,6.1
566,Brian De Palma,Crime|Mystery|Thriller,Snake Eyes ,5.9
567,Barry Levinson,Drama|Mystery|Sci-Fi|Thriller,Sphere ,6
568,Clay Kaytis,Action|Animation|Comedy|Family,The Angry Birds Movie ,6.3
569,Andy Tennant,Action|Adventure|Comedy|Romance|Thriller,Fool's Gold ,5.6
570,Judd Apatow,Comedy|Drama,Funny People ,6.4
571,Peter Berg,Action|Drama|Thriller,The Kingdom ,7.1
572,Adam McKay,Action|Comedy|Sport,Talladega Nights: The Ballad of Ricky Bobby ,6.6
573,Steve Carr,Comedy|Family|Fantasy,Dr. Dolittle 2 ,4.6
574,Mel Gibson,Biography|Drama|History|War,Braveheart ,8.4
575,Sam Mendes,Action|Drama|War,Jarhead ,7.1
576,David Silverman,Adventure|Animation|Comedy,The Simpsons Movie ,7.4
577,Frank Darabont,Drama|Romance,The Majestic ,6.9
578,Renny Harlin,Action|Drama|Sport,Driven ,4.5
579,Jean-Jacques Annaud,Adventure|Drama|Family,Two Brothers ,7.1
580,M. Night Shyamalan,Drama|Mystery|Romance|Thriller,The Village ,6.5
581,Betty Thomas,Comedy|Family|Fantasy,Doctor Dolittle ,5.3
582,M. Night Shyamalan,Drama|Sci-Fi|Thriller,Signs ,6.7
583,Andrew Adamson,Adventure|Animation|Comedy|Family|Fantasy|Romance,Shrek 2 ,7.2
584,John Lasseter,Adventure|Animation|Comedy|Family|Sport,Cars ,7.2
585,Garry Marshall,Comedy|Romance,Runaway Bride ,5.5
586,Rob Cohen,Action|Adventure|Thriller,xXx ,5.8
587,Paul Tibbitt,Adventure|Animation|Comedy|Family|Fantasy,The SpongeBob Movie: Sponge Out of Water ,6
588,Ron Howard,Crime|Thriller,Ransom ,6.6
589,Quentin Tarantino,Adventure|Drama|War,Inglourious Basterds ,8.3
590,Steven Spielberg,Adventure|Comedy|Family|Fantasy,Hook ,6.7
591,Brett Ratner,Action|Adventure,Hercules ,6
592,Renny Harlin,Action|Thriller,Die Hard 2 ,7.1
593,Clark Johnson,Action|Adventure|Crime|Thriller,S.W.A.T. ,6
594,,Adventure|Drama|Fantasy|Mystery|Thriller,Sleepy Hollow             ,7.5
595,Cameron Crowe,Fantasy|Mystery|Romance|Sci-Fi|Thriller,Vanilla Sky ,6.9
596,M. Night Shyamalan,Drama|Fantasy|Mystery|Thriller,Lady in the Water ,5.6
597,Paul W.S. Anderson,Action|Horror|Sci-Fi|Thriller,AVP: Alien vs. Predator ,5.6
598,Betty Thomas,Animation|Comedy|Family|Fantasy|Music,Alvin and the Chipmunks: The Squeakquel ,4.5
599,Randall Wallace,Action|Drama|History|War,We Were Soldiers ,7.1
600,Antoine Fuqua,Action|Thriller,Olympus Has Fallen ,6.5
601,Jonathan Frakes,Action|Adventure|Sci-Fi|Thriller,Star Trek: Insurrection ,6.4
602,Jonathan Liebesman,Action|Sci-Fi,Battle Los Angeles ,5.8
603,Tim Burton,Adventure|Drama|Fantasy,Big Fish ,8
604,Mike Nichols,Drama|Horror|Romance|Thriller,Wolf ,6.2
605,Steven Spielberg,Drama|War,War Horse ,7.2
606,George Clooney,Drama|War,The Monuments Men ,6.1
607,James Cameron,Adventure|Drama|Sci-Fi|Thriller,The Abyss ,7.6
608,Oliver Stone,Drama,Wall Street: Money Never Sleeps ,6.3
609,Gary Shore,Action|Drama|Fantasy|Horror|War,Dracula Untold ,6.3
610,Edward Zwick,Action|Thriller,The Siege ,6.3
611,Matthew Vaughn,Adventure|Family|Fantasy|Romance,Stardust ,7.7
612,Jean-Jacques Annaud,Adventure|Biography|Drama|History|War,Seven Years in Tibet ,7
613,Ron Howard,Comedy|Drama,The Dilemma ,5.3
614,Joel Schumacher,Action|Adventure|Comedy|Thriller,Bad Company ,5.6
615,Andrzej Bartkowiak,Action|Adventure|Horror|Sci-Fi,Doom ,5.2
616,Betty Thomas,Action|Adventure|Comedy|Thriller,I Spy ,5.4
617,Måns Mårlind,Action|Fantasy|Horror,Underworld: Awakening ,6.4
618,Adam Shankman,Comedy|Drama|Musical|Romance,Rock of Ages ,5.9
619,Gregory Hoblit,Drama|War,Hart's War ,6.3
620,Gary McKendry,Action|Crime|Thriller,Killer Elite ,6.5
621,John McTiernan,Action|Sci-Fi|Sport,Rollerball ,3
622,Wych Kaosayananda,Action|Crime|Sci-Fi|Thriller,Ballistic: Ecks vs. Sever ,3.6
623,Mikael Salomon,Action|Crime|Drama|Thriller,Hard Rain ,5.8
624,Bobby Farrelly,Action|Adventure|Animation|Comedy|Crime|Family|Fantasy,Osmosis Jones ,6.2
625,Will Finn,Adventure|Animation|Family|Fantasy|Musical,Legends of Oz: Dorothy's Return ,5.6
626,Michael Mann,Action|Crime|Drama|Mystery|Thriller,Blackhat ,5.4
627,Kerry Conran,Action|Adventure|Mystery|Sci-Fi|Thriller,Sky Captain and the World of Tomorrow ,6.1
628,Michael Caton-Jones,Crime|Mystery|Thriller,Basic Instinct 2 ,4.2
629,Mikael Håfström,Action|Crime|Mystery|Sci-Fi|Thriller,Escape Plan ,6.7
630,Renny Harlin,Action|Adventure|Fantasy,The Legend of Hercules ,4.2
631,Phil Alden Robinson,Action|Drama|Thriller,The Sum of All Fears ,6.4
632,David Slade,Adventure|Drama|Fantasy|Romance,The Twilight Saga: Eclipse ,4.9
633,Frank Oz,Crime|Drama|Thriller,The Score ,6.8
634,Pierre Coffin,Animation|Comedy|Family,Despicable Me ,7.7
635,Joseph Ruben,Action|Comedy|Crime|Drama|Thriller,Money Train ,5.6
636,Seth MacFarlane,Comedy,Ted 2 ,6.4
637,Alejandro Amenábar,Adventure|Drama|History|Romance,Agora ,7.2
638,Kinka Usher,Action|Comedy|Fantasy|Sci-Fi,Mystery Men ,6
639,Bobby Farrelly,Comedy|Romance,Hall Pass ,5.9
640,Michael Mann,Biography|Drama|Thriller,The Insider ,7.9
641,Craig Gillespie,Action|Drama|History|Thriller,The Finest Hours ,6.8
642,Ridley Scott,Action|Drama|Thriller,Body of Lies ,7.1
643,Jay Roach,Comedy,Dinner for Schmucks ,5.9
644,Timur Bekmambetov,Action|Fantasy|Horror,Abraham Lincoln: Vampire Hunter ,5.9
645,Jon Amiel,Action|Crime|Romance|Thriller,Entrapment ,6.2
646,,Comedy,Last Man Standing             ,7.4
